Rating,Date Experienced,Review Title,Review,Dominant Emotion,Confidence Score
1,2023-05-22,No Hot Water Regularly!,hot water regularly regular user halifax seem regular problem provide hot water shower need raise monthly payment include hot water please organise temperature hot water best tepid work get act together,neutral,0.5529897212982178
2,2023-05-14,Lacking,one room class impossible ever get class work full time unless top pay member induction could involve personal advice achieve goal,neutral,0.515485405921936
2,2023-05-14,I’ve been coming for a couple months…,come couple month shower awful freeze cold first min warm go boil back freeze make run late work every morning work month go,sadness,0.48870569467544556
1,2023-05-22,Pure gym - dirty…,bidston moss come back combat monday tuesday morning class good enough cardio high intensity class available morning list need attention asap bike work spin room absolutely joke… get get set find one work move next work clock work studio upstairs work months… woman bathroom time woman toilet dirty sanitary bin empty disgust 🤮 second toilet woman bathroom miss toilet seat like month window inside filthy top bottom sticker sign fade outside worn fan dusty dirty round 🤮 general standard good enough acceptable thing look environmental health may call someone something okay,disgust,0.7926055788993835
1,2023-05-15,Awful,awful staff available go two week cancel able get code reset one answer phone,fear,0.7680318355560303
2,2023-05-21,"12 weeks of membership, consistent issues…",member week time lady toilet hand dryer broken entire time aircon never place stink hot weather improve make feel physically sick even start tonight drip sweat nauseous minute would gentle seat hip ab adduction contemplate leave pm face idea go midday hot day staff never desk stood wait + minute try flag staff something end give much keep wait disabled parking way enforce regularly full non badge user leave wheelchair user unable access walk disable like struggle get regular space,sadness,0.929397702217102
1,2023-05-21,poor gym,poor damage never repair staff absent interested solving problem cleaning station remove prepared use non disinfectant machinery app never log weekend visit useless one piece advice waste money,sadness,0.5262465476989746
1,2023-05-20,Help links essential lead to non…,help link essential lead non relevant answer e g list possible answer seem base buzz word question information facebook link account use e mail previous la fitness member transfer base agreement fee would increase go forward fee increase able communicate dissatisfaction reason contractual question reason answer information website inaccurate recently log account list club membership allow access find inaccurate attempted access club could refer unhelpful link,anger,0.7810025215148926
2,2023-05-20,Good gym,good great however worker unpleasant towards u male worker look u funny leave pulled dirty look u,joy,0.5630933046340942
1,2023-05-16,Disappointing,join order attend pilate advertise class offering however turn offer pilate attend stretch class open night wait long class start length time whole class take disappointed,sadness,0.6985984444618225
1,2023-05-19,unfortunately this is a scam,make money together park company register vehicle terminal company send £ fine likely split good money maker,anger,0.5954504609107971
1,2023-05-14,No Information about memberships before buying.,make buy membership without many information fee pay next month get charge double start get check bank account,neutral,0.7572057247161865
2,2023-05-13,Toilets stink,toilet stink shower stink air con never staff office none ever come cleaning 😔,disgust,0.740143358707428
2,2023-05-14,The showers are dirty,shower dirty drain stand water encourage yellow brown bacteria mop real scrub require old wear cycle step ellipticals cause vibration use low cost cardio reason keep returning,sadness,0.3560434579849243
1,2023-05-14,Most of the lockers were broken on the…,locker break first floor installer join pandemic rubbish take class use take pandemic rubbish cancel membership class suit anymore instructor engage,neutral,0.35388872027397156
2,2023-05-13,"Greedy, disingenuous company…",change membership level difficult significant portion month around fee payment date nonsense reason still able select downgrade next month instead whole membership change module deactivate around week either side payment date also downgrade one level time shockingly greedy behaviour also crowd machine often broken,anger,0.8853811025619507
2,2023-05-14,More equipment,turn music,neutral,0.5945487022399902
1,2023-05-19,I do not recommend,recommend management unprofessional full false promise especially come fix toilet use clearly flood management run efficiently like school playground raise sort issue dislike read previous review regard member nathan helen shock read experience never hear affect people like safe say go elsewhere,surprise,0.5477970242500305
1,2023-05-14,Cancellation is very inconvenient,cancellation inconvenient cancellation help page direct back cancellation help page actually tell cancel,sadness,0.5295144319534302
2,2023-05-14,Neglected maintenance.,use almost year begin great clean practical area time go become neglected water constantly break machine broken leave broken longer get fix vend machine constantly order simply give anything even pay big issue machine regularly maintain mean rough use break often overall still useable course proximity still best option price however consideration switch different area mind heard people visit well maintain manage,sadness,0.49250563979148865
1,2023-05-14,Waste of money,waste money one chest bench press incline chest press lack many ashton lyne joke,sadness,0.6302646994590759
1,2023-05-14,Needs periodic maintenance of sports…,need periodic maintenance sport provide dumbbell time busy general cleanliness place bathroom particular,neutral,0.6957271695137024
2,2023-05-14,Currently it is too hot in the gym,currently hot seem stop air con come either broken cost saving measure okay cardio area get really hot really quickly uncomfortable,fear,0.5464926362037659
1,2023-05-11,There is always 2/3 machines are…,always machine broken use enough busy,sadness,0.7216874957084656
1,2023-05-14,Forgot to change my payment date,forgot change payment date try charge double amount immediately cancel never rejoin,sadness,0.45839354395866394
1,2023-05-14,The gym is filthy and no wonder why,filthy wonder one antibac spray throughout entire would clean ask one bottle staff advise save money group prime example get pay cheap acceptable quality,surprise,0.9157128930091858
1,2023-05-14,Horrible overall no ac what so ever…,horrible overall ac ever always sweat excessively well everyone else whole place reek weed time manager horrible focus problem rather problem watch every female enters get talk dirty pervert well harass anyone set train need assistance well awful use space quarter train rest area fill cardio machine use horrible staff horrible area nothing good please go even go well get training home,fear,0.9727178812026978
1,2023-05-18,Don’t recommend this gym,recommend pt jelena rude member overheard talk badly female member since leave management deal instead simpler ‘ get rid ‘ member member make complaint jelena rightly turn around onto member despite witness jelena extremely rude member bring tear disgraceful,anger,0.9702702164649963
1,2023-04-10,I’ve gone in once since I restarted my…,go since restart membership give second chance location class cancel find couple minute suppose start person room wait class obviously rest people make aware class cancel,sadness,0.4812929034233093
1,2023-04-20,I froze my membership but i am still…,froze membership still pay,neutral,0.786876380443573
1,2023-05-13,I had to pay extra 5.99 to unfreeze my…,pay extra unfreeze membership think unfair unjust unlawful alone standard great rule regulation regard payment correct align value hope improves sp member enjoy experience kind regard,anger,0.8778919577598572
1,2023-01-18,Not great really disappointed won’t go…,great really disappointed go back,sadness,0.9653900265693665
1,2023-05-13,The price isn't working for me,price work £ p price get pas company give access plus mental health apps calm headspace load would pay get real price go bust year like every,joy,0.8901099562644958
2,2023-05-13,It’s was pretty boring and most people…,pretty boring people use instead phone instead pretty poo,sadness,0.9221848249435425
2,2023-05-17,Where have the cardio machines gone?,number cardio machine mysteriously remove week ago sign replace staff include manager clueless take bailiff,surprise,0.7719687223434448
1,2023-05-13,There are lot of things to improve,lot thing improve enough attachment hardly big increase common workout important install manual weigh scale instead pay weigh scale,neutral,0.7988899946212769
2,2023-05-13,Not enough weight plates for benches,enough weight plate bench spend half workout try scrape together enough kg plate weight place leave machine staff available issue guest get door take minute get assistance,neutral,0.714066743850708
1,2023-05-17,Waiting for equipment is ridiculous,yet write review base mother say mum twice say last time go like wait get rollercoaster occupied people wait use want go today mum deny want wait around stranger use treadmill honestly disappoint happy open near already hear bad thing want idea fun motivate useful least limit many people go get,sadness,0.47656121850013733
2,2023-05-11,A sheep dip would be cleaner than your showers 🤮☠️😩,member year notice hygiene cleanliness standard men change room deteriorate somewhat particularly shower dreadful stench think maybe drain need clear change scroll review consistent complaint poor standard change room toiles shower thing pretty consistent robotic standard response say take account yet change nothing half year regularly stink weed change room stairwell furthermore notice lot chop change class primarily due high churn pt staff make difficult get stick regular fitness routine pt class enjoy schedule constantly change think time member need hand count change management like like team although know want well also think hq need invest time money help bring back standard,disgust,0.6676281690597534
2,2023-05-15,Millhouses,millhouses sheffield shower warm enough cost saving tell,neutral,0.7909025549888611
1,2023-05-16,It’s an absolute joke,absolute joke every week either leak air condition hot water towel yesterday change room change utility room justifiable expensive gum london shambolic condition even know next door work would even bother fair consider leaving staff great best bad ever use exaggerating,surprise,0.3155783712863922
1,2023-05-12,Hi I just left gym because there are no…,hi leave tissue really clean machine,neutral,0.6316675543785095
2,2023-05-15,I’m really disappointed in the fact…,really disappointed fact workout middle session ask remove machine class start people class need staff fault know pay membership others able complete session surely middle workout able finish today local galashiels branch try beat best performance row machine interrupt instructor ask finish give priority class mean instructor polite enough politely ask stop workout go get back fitness happen twice work try get session rower work come back run injury go machine workout tonight ask finish rower half way session almost machine busy forced change session end early need sort either add rower alternative exercise class someone use machine come poor show,sadness,0.6009508371353149
1,2023-05-12,Your customer service is absolutely…,customer service absolutely disgraceful recommend anyone go,disgust,0.9050265550613403
1,2023-05-16,This branch of Puregym seems to be slow to repair faults compared to other Puregym branches.,branch seem slow repair thing compare branch toilet lock order since march may always seem number machine work error code leave figure lack hot water shower communication inform member close meaning member turn morning workout find workout also mean nowhere shower change work,surprise,0.4221949875354767
1,2023-05-14,Machines which are out of order since…,machine order since february fix disappointing,sadness,0.791832447052002
2,2023-05-14,It is impossible to book any sessions…,impossible book session app everything always fully book wait list ridiculous great big let availability class,surprise,0.8064591884613037
1,2023-05-14,Very unhelpful and the staff is only…,unhelpful staff help lady,sadness,0.7780334949493408
1,2023-05-14,your taking the biscuit with this,take biscuit send email whilst inbox full cannot receive email fook n joke everyone scheme crook lot ya,sadness,0.3725980222225189
1,2023-04-27,Always too busy at the times I can go,always busy time go machine take people sit use phone,neutral,0.5530521273612976
1,2023-05-13,Cold Dirty Showers,cold dirty shower standard slip,neutral,0.7050355672836304
1,2023-05-14,No assistance ever both in gym and over the emergency line,assistance ever ad friend never work clicked link send email friend keep load forever really annoy,anger,0.9391036033630371
1,2023-05-14,Not really happy with the facilities…,really happy facility either broken service scanner work properly gate car park absolute scam,joy,0.6882664561271667
1,2023-05-14,Not going bk 3 parking tickets in a row,adverisedfreeparking get ticket one boucher rd,neutral,0.8725577592849731
2,2023-05-14,Not great,good staff lovely helpful motivate safe use free brief induction bad limited space class want get block miss class take age rectify mistake block give apology contact via facebook preferred way slow blunt customer service skill,sadness,0.34976935386657715
1,2023-05-15,Horrible class experience due to useless staff,staff useless zumba class start minute late nothing set properly class instructor provide appropriate set sound staff completely unhelpful play music phone end staff train properly room set properly instructor arrive help provide instructor ask member staff member staff eventually come bring u cable could stay second set cable useless unbelievable,surprise,0.5682557821273804
1,2023-05-14,Many cycling sessions was cancelled…,many cycle session cancel without inform,sadness,0.8250383734703064
1,2023-05-12,Showers always cold,shower always cold staff ignore feedback tell freezing,anger,0.45316773653030396
2,2023-05-15,Cold showers,go year always good experience however last month shower go cold lukewarm time since last week everytime shower cold,sadness,0.6377450227737427
1,2023-05-14,The weights area is tiny and always a…,weight area tiny always complete mess bad layout ever,sadness,0.35617557168006897
1,2023-05-14,Your equipment so so old it’s not…,old anymore flexible hard,neutral,0.7164623141288757
2,2023-05-15,"Good gym, No Air Con",generally speak good broad appeal however many week air condition operate place hot humid uncomfortable environment unhygienic advise part energy save trial perhaps open foyer door upstairs window provide fresh air instead hack squat cable w bar would also good addition,joy,0.47198858857154846
1,2023-05-15,Not worth membership for those who use ladies are,price go use lady area due religious reason alot machine everytime go always someone machine want use always get use miss workout asked member service could keep discount price permanent thing unfair lady area limit wait machine etc help pay much stressful enough go see machine use wait spend long price high alot machine ridiculous really unfair use lady area pay get use,anger,0.7644916772842407
1,2023-05-14,Ladies upstairs showers are cold and…,lady upstairs shower cold unclean hate use lady shower facility,anger,0.5472317337989807
2,2023-05-14,To many young kids not knowing what…,many young kid know hog half hour take selfie ect impress know pay entitle want train wait look kid muck,anger,0.6335539817810059
1,2023-05-14,just far too busy,far busy time day lot machine break worth money,surprise,0.5115071535110474
1,2023-05-14,"""Pure Gym",filthy rude staff crowd space broken machine terrible customer service avoid cost,anger,0.768900454044342
1,2023-05-14,The shower room was awful,shower room awful enough hot water low water pressure enjoy shower work,disgust,0.5490728616714478
2,2023-05-14,The men’s showers are scalding hot without temp control.,shower scald hot without temperature control put window natural light weight room make stuffy flat,anger,0.7025490403175354
2,2023-05-14,Very busy,busy variety machine one flat bench,neutral,0.45907753705978394
2,2023-05-14,Constantly busy,constantly busy difficult get full session reasonable amount time always wait mediocre,neutral,0.4723058342933655
2,2023-05-14,Could be great,could great get easily young member need supervise closely,joy,0.7004553079605103
2,2023-05-14,The gyms are excellent,excellent customer service truly poor spent almost week try upgrade membership mean money least five different customer service representative respond query finally visit location hard understand online business actually speak human complain ironically actually say want take huge upheaval get line hopefully able need speak customer service,sadness,0.7616713047027588
1,2023-05-14,You double charged my boyfriend so he…,double charge boyfriend money live month,neutral,0.7876420021057129
1,2023-05-14,Iiars,iiars helpful,neutral,0.7435728311538696
2,2023-05-14,Gym is to small no space,small space sometimes need wait minute use different machine,neutral,0.9249454736709595
1,2023-05-14,Gym layout is really poor,layout since refurbish awful response local manager great look open know large amount customer happy new layout,fear,0.43592917919158936
1,2023-05-14,Too busy all the time,busy time get move,neutral,0.5175709128379822
1,2023-05-14,Full of teenagers on their phones…,full teenager phone tweet hard work chance get machine unless like treadmill,surprise,0.3477584719657898
2,2023-05-14,I had asked staff some information…,ask staff information parking clue say know parking want find parking car park ok staff respond know disappoint phone number call,neutral,0.48052072525024414
2,2023-05-14,Too busy,wait set workout,neutral,0.7927733063697815
1,2023-05-14,Awful response to delaing with issues…,awful response delaing issue cancel membership go elsewhere horrible money grab company care member,fear,0.9722205996513367
1,2023-05-14,Peopleless service = Bad Service,go sign staff sign via web wifi poor cell service basement go street sign take american express walk home add visa number successfully sign get email receipt gain access need pin staff say successful sign receive pin email almost hour pin send note customer support auto reply think want cancel reply email thats far wrong seemingly answered human maybe sometime phone number thats déclassé update day later pin email reply try login click forgot pin pin finally send still one star service,surprise,0.5153745412826538
2,2023-05-13,The problem it is not the Gym itself,problem team nice good fact always weight scattered floor place company something make people aware bad try keep organize seem people care,sadness,0.340135782957077
2,2023-05-13,Lack of equipment 5 pound for a drink…,lack pound drink crowd class music loud,surprise,0.4368014335632324
2,2023-05-13,My experience with PureGym is okay as…,experience okay standard go also problem cold water shower locker lock properly theft issue cobweb window,neutral,0.7382778525352478
2,2023-05-14,Weekends are always terrible,weekend always terrible everywhere blue roll spray bad loo roll learnt bring train weekend search everything need use wait age use current user watch tv phone spend eternity instagram weight plate like gold dust search one need age hoard finish set still come back week like different manger attentive ball make sure pristine condition everything importantly member happy,fear,0.6451975703239441
1,2023-05-13,there are a lot of people and I can't…,lot people workout,neutral,0.8532650470733643
2,2023-05-13,Not enough classes and cancelled at…,enough class cancel short notice,neutral,0.5062856674194336
2,2023-05-13,Took 8 weeks to fix a leg machine in…,take week fix leg machine bridgwater cmon guy stop building hundred sake revenue forget actually pay revenue,neutral,0.7194255590438843
1,2023-05-11,The gym is great but their air cons…,great air con work week sign fix despite report issue via email social medium make exercise almost impossible missed weekly training two different occasion way contact via phone either,neutral,0.3820882737636566
1,2023-05-13,Misleading pricing,mislead pricing car park overflow around peak time subject fine,fear,0.4084908068180084
1,2023-05-13,Equipment risk..but the gyms cheap.,positive clean well present inside good layout lot mostly hour access class table water access good changing room locker access need padlock negative car park length restrict hour lack exercise bike thats thing also tv cardio overly busy unless wish train week weekend quieter lot member let non member unstaffed hour lot people break mess cause harm others suffer cut arm metal ring pin securely weight kg heavy pop permeant scar still red enflammed tattoo petal quite annoy raise deputy manager tell happen throughout lifetime never cause injury appear new break every time sure trust appear accross friend also raise aware recent issue cheap budget mind busy member except risk injury would good concerned perhaps ask day trial see feel review completely honest review expierence may add customer service via main customer server team via messenger helpful first sign amend star star reply review read already mention review contact manager deputy manager without response,anger,0.3165607452392578
1,2023-05-13,No good machines,good machine membership price stupid miss pay fee crowd humid stink probably worst ever stepped foot machine always break use rather push ups bedroom,disgust,0.40311962366104126
1,2023-05-12,I was unable to cancel on the app,unable cancel app try time within time frame agreement could time take period cancel email refund attend pay two month really would expect little humanness response also acknowledgment fact cancel app intentional,sadness,0.3789460062980652
1,2023-01-01,A Gym Best to Avoid,use three day free trial try want join first thing noticed could go specific pa notice try gain access putney code enter work great start problem unstaffed actually speak anyone resolve issue gain entry even phone phone number email wait several hour answer would waste several hour wait outside answer email impractical walk wandsworth town initially select fortunately gained access try three day also seem like usually unstaffed least managed gain access able exit without much ado although need code gain entrance unstaffed fill much confidence emergency service would need gain immediate access due need code get manage get quirk fate need stretcher someone way thousand year theyd able carry anyone stretcher pod even code know emergency leaver case emergency would still struggle get even emergency button work properly read review seem like emergency button use help available reason would recommend use even somewhat cheap competitor low price come high risk,neutral,0.2627897262573242
1,2023-05-14,Absolutely horrendous cleanliness,absolutely horrendous cleanliness would even want shower dog every single shower full dirt pubes 🤢,disgust,0.9424219727516174
2,2023-05-14,Not for the weightlifters!,genuinely bad travel quite bit often use different puregyms across uk one bad bar thick old wolversons womens weightlift bar men weightlift bar one set bumper plate far past lifespan wonky platform dumbbell section completely dismantle find one floor understandable equip weightlifter one lack even basic casual goer,neutral,0.663536548614502
1,2023-05-13,"Unhygienic, packed full of inconsiderate people, faulty and old machinery",lot puregyms one one worst basic housekeep absolutely shock toilet go day toilet roll soap unbelievably unhygienic completely run blue roll time always way busy full member etiquette take multiple machine one time never advise staff considerate others machine facility always break one toilet order two month barely new two year member lack extremely basic like decent lat pull cable row honestly waste time even price make mess,surprise,0.8201137185096741
2,2023-04-20,No classes during daytime anymore,class daytime anymore work pattern make difficult attend morning even class cancel membership speak management kate manger abrupt declare short staffed walk attitude put,neutral,0.34332817792892456
2,2023-05-12,The air con is never on making it…,air con never make uncomfortable stay longer period time also many staff anything make feel intimidate stand around watch people,fear,0.9920865893363953
1,2023-05-12,Place is filthy and overcrowded,place filthy overcrowd absence staff mean certain type customer usually young men vest walk around place rude entitle hurry people machine,disgust,0.5373530387878418
1,2023-05-13,Shocked,visit first week open quite shocked former bodybuilder frequent user read week annoyed people trainer present helpful pin access get door well get worker site middle day show around like change room etc half hour later eventually appear look lot space small lot power rack lot bench yes typically many young people group stand around take space whilst phone nothing plenty space everyone disappointed lack calf hamstring seriously lack back anyway issue put bag right near second floor could access mystical changing room cause one around minute later notice bag go report young blonde female worker clearly listen respect say repeat multiple time say think clean take bag response cleaner today ask bag tell clothing stuff nothing valuable want back say think cleaner take erm lie tell cleaner today cleaner fault hmm proceed walk straight bin back pull bag magic walk say left locker bench right near way point anyway take people stuff put safe place stick bin lie clean lol disappear turn around noticed drink bottle would put bench take bag back also go blonde worker person walk past bottle clothing problem utterly order repeat insist bag find go anything lie see bag stuffed bin professional apology attentive take ownership fact actually thing belong would feel lol wow watch people struggle get door worker slow react put people ya know review next time expect good approach experience apology bet get one,surprise,0.9838382005691528
1,2023-05-13,I've never known any other company…,never know company unable de activate membership greedy unpleasant customer service try de activate back website work email instead nothing happen month later follow tell cancel direct debit ignore previous email ask de activate therefore refund pay next month disgrace,sadness,0.7523648142814636
1,2023-05-13,Studio far too small so limited spaces…,studio far small limited space available class pay extra week advance book look exactly week often space go also leaflet post door picture spin class however spin studio site need big studio second one large weight area next current studio often unused result amount variety access class poor compare bedford previous member,surprise,0.3445030152797699
2,2023-05-11,Terrible. No weighing machine,give low star count hunslet pur train week weigh machine order first join could weigh keep track progress many would want week still fix seem like actually care provide full fitness experience want money switch another would like monitor weight main reason get training,surprise,0.34175223112106323
2,2023-05-11,Too many school children in the gym in…,many school child group put people like little confidence stand around machine block people serious try get fit,fear,0.6476235389709473
1,2023-05-12,Small improvements for the safety of members needed,unfortunately could better norwich work functional fitness area distinct lack weight bumper even one else use plate load kg bar without unsafe due lack room bar weak collar need carry normal plate across spread bumper create bend bar safe also damage spoken member staff real need normal plate functional area instead near machine remark nothing even offer speak senior management unfortunately mean beyond entry level strength really safe could easily improve generally functional fitness rig area could plate collar move,sadness,0.8078157305717468
1,2023-02-17,They love you out and then you tried to…,love try login remember pin wait half hour get pin back,neutral,0.7745223641395569
1,2023-04-03,"Good for a sit down and look at your Facebook, if you want a workout, then go at off peak times.",overall experience much good would like sit phone good thing class run pt feel absolute hygiene place filthy one wipe machine work covered sweat head toe,sadness,0.4454330503940582
1,2023-05-08,The plus membership does not give you…,plus membership give access puregyms branch even though call plus membership different tier guarantee access different try go higher tier least people confuse cannot access chat fully realise understand problem go anything,neutral,0.5285493731498718
1,2023-05-11,Wrexham’s pure gym  need more equipment…,wrexham need lady dumbbell plate wrexham need light weights…,neutral,0.7658176422119141
2,2023-05-11,Kids belong in millhouses park not the gym!,member year last year become full kid barely look like could sick death come able use kit want gang child use take p*** etiquette quite honestly make consider move shame otherwise great fairness something easily controllable hope something go lose custom heard member complain issue please think something,neutral,0.40169936418533325
1,2023-05-10,Maggots,maggot cable get video sent staff want know tim clean people pt,neutral,0.7120242714881897
2,2023-05-11,I don't appreciate coming out of the…,appreciate come shower womens change room male member staff walk check change room woman member staff also work therefore capable come check change room unnerve know man go walk change room moment get head around fact always happen,neutral,0.41818422079086304
2,2023-05-01,Join if you want to go to a crèche maybe,recently join seem good price go busy however notice like others becomes extremely crowded good issue problem basically crèche fill kid even use stand around long period time fair people genuinely want train think keep membership continuous issue use pay,surprise,0.5635675191879272
1,2023-04-10,Avoid!,avoid wait time use anything help loge keypad door code cost £ extra fine parking car park help fix ither speak manager email say nothing try card,neutral,0.47295254468917847
1,2023-05-10,Paid for a membership and was never given a code,pay membership never send code even access customer support nightmare £,fear,0.8936295509338379
1,2023-05-08,Over 40% of Showers out of Use / 20% of Gym out use / 100% of Car Park full,disappoint dirty many others note shower car park terrible shower shower order many month mold cover wall tile roof toilet male toilet un usable order month floor week many area fence include studio floor tile replace make place hard use notice provide complete car park full almost time many people use work stop member use feedback ignore suggestion ignore communication non existent await generic response take feedback seriously,surprise,0.49837157130241394
1,2023-04-19,locker rooms and showers are awful,locker room shower awful staff annoy,disgust,0.6901442408561707
1,2023-04-10,Puregym does not have a page to make a…,page make complaint also email want cancel membership respond day later hurt want cancel membership time generate bad consequence take money follow month want return make many email excuse return money cancel time type theft action bad faith transparent imagine much money keep many people month illegal must observe penalized consumer office protection consumer right,anger,0.5470960736274719
2,2023-05-09,If you want to train in peak hours…,want train peak hour forget people move busy,surprise,0.37940478324890137
1,2023-05-09,Stuck up horrid staff who was…,stuck horrid staff unbelievable condescend brother recently turn told would ban tell cute manager hand shoulder tall boy infront friend cause scared longer want come back never come back,fear,0.9790161848068237
1,2023-05-05,I've only been a member for a week and…,member week membership suspend absolutely nothing weekend friday right till today still suspend heard anything back get start phone number use st place thats day miss plus gate system take age read barcode access literally walk gate start shut still hear back one angry customer change never deal like,anger,0.9834438562393188
1,2023-05-09,Well I recently re-joined Harlow…,well recently join harlow take break due busy life return along kid also join shocked state become st thing notice many anti slip tread miss step stair take top floor accident wait happen nd every peice exercise bike stair climber appear clean month rotten along many work right treat mill incline function work bike heart rate function give totally wrong info part seat miss also lack handle attachment multi exercise machine joke upstairs top floor enough even one machine sad use really nice neglect unclean space date dirty place want spend hour everyday joke even enter locker break open door dent shut defo currently look another,surprise,0.9762973189353943
1,2023-05-08,"Cold showers ,no water pressure and lasts 4 -10 seconds",use colne seem like try persuade customer use shower turn temperature pressure right freeze cold last second fall apart thing keep go long staff dan deb friendly atmosphere generally bad bad fall terrible company communication customer care give star thats helpful staff deb dan would recommend hols go go elsewhere,sadness,0.3765028715133667
1,2023-04-19,I didn't have good experience with…,good experience personal treiner selfish spin class always full,joy,0.49873149394989014
2,2023-05-08,The air condition not working or always…,air condition work always service manager comment,neutral,0.8291678428649902
2,2023-05-05,"This was a good gym,but within the last…",good within last six month really go hill long period time machine fix cleaniness wash room deteriorate unfourtantely make train road majority training schedule real shame good outlet one stage management pro active demonstrate great customer service,sadness,0.6340242624282837
2,2023-05-07,Disappointed with the Catford branch,one star ⭐ friendliness professionalism staff one star ⭐ class attend instructor brilliant star cleanliness entire include change room toilet shower time change room clean around week day see clean work star lack disinfectant paper towel wipe workout star ac change room work heater cold month cold day star reset shower temperature cool summer warm reduce time run water half time approx sec turn since british summer time march despite sign warmer weather tell manager could anything scheme trial contact company specific contact detail provide look like save energy bill obvious u reason sure shower temperature change list term condition join shortly newly open change star reason near future reconsider join somewhere else feel comfortable cold free money well spend point get fit health jeopardise catch frequent cold use warm shower surround dust mite catch germ undisinfected well kill make strong would quite apply,joy,0.9442620873451233
1,2023-05-07,No staff to assist I have lost my…,staff assist lose locker key frustrating emergency number contact work either,sadness,0.5990754961967468
2,2023-04-20,Every Sunday for the past 2 weeks there…,every time unstaffed past weekend young kid age around use mirrored area,neutral,0.3612922430038452
2,2023-05-05,Disappointed,walk studio overcrowd people aigned class cannot attend others walk without sign safe lift weight jump people literally top back staff anything despite member complain air conditioner turn despite request quite unpleasant,sadness,0.5335341095924377
1,2023-04-02,Parking ticket alotted for not parking at the premises,please provide name email address northolt manager contact per advise regard park issue,neutral,0.7990835309028625
2,2023-05-05,good gym but locker rooms and showers…,good locker room shower need well clean often stench toilet dirt shower disgust,disgust,0.9806458353996277
1,2023-03-31,Terrible place,terrible place hygiene standard nasty negative personal trainer one woman pt particularly aggressive heard make snide remark within earshot guest leave go absolutely fitness staff polite space hygienic heard member trained couple month ago recently bully jelena suspect female pt hear make snarky comment gain terrible reputation bully member include vulnerable young adult autism avoid,fear,0.965364396572113
1,2023-05-05,Absolute joke - fraudsters who keep taking money,absolute joke cancel membership march check bank account month realize payment still take twice april may go back app profile find membership still active cancellation option blank looked contact detail direct phone conversation none go twitter end connect bot tell could follow request member staff would get touch actually happen outcome absolute joke tell basically fault bank fault direct debit cancel refund would issue join especially trust cancellation policy app cut payment bank report sure,surprise,0.36776384711265564
2,2023-05-05,Some further enquiries maybe,enquiry maybe difficult time lot deal treated staff member facility respect everybody welcome confidence harassment one unintentional sleep effect anyone else regular unpleasant sick make effect smoke drug use several episode report place health improvement partner british heart foundation poor show remove chair person leg try ease severely swollen foot lower leg unintended sleepness also effect prescribed medication good reason suspend membership end,sadness,0.6734015345573425
1,2023-05-05,Cold showers !,member sutton coldfield open temperature shower tepid warm best plus suppose hot shower cold shower never get use busy time queue get shower mention say staying temperature lot member know happy expect less cold shower workout unless change member leave good enough unless like cold shower join interested look poor,sadness,0.8370701670646667
1,2023-05-04,Not Pure Gym - It's Pure Zoo.....,join cancel month ago offer £ join fee half price st month visit even definitely cancel membership turn zoo many member use peak peak smell bo everywhere clean ac almost always turn wifi need verification every time need access last thing need work place go completely hill good standard look elsewhere perhaps smelly teenager thrive overcrowd unsafe environment save penny,disgust,0.4536623954772949
1,2023-05-04,Do not visit this gym,honestly would visit smell bad think go sick actually contemplate leave workout obviously aware due number plug air freshener dot also woman stick woman area want workout without hit star,sadness,0.6050640940666199
1,2023-05-01,I joined this gym in 2018 for my…,joined physical mental health brilliant first join year recently suppose safe space people go need focus health mental well life take toll disgust appalled say go local personally recommend anyone manage without doubt disgustingly people agenda either staff member star could,disgust,0.9576468467712402
1,2023-05-04,Reducing showers - not good,staff facility great however decision close shower environmental reason madness understand head office decision queue min class wait shower acceptable user queue gear mean spend time understand staff check shower regularly clean well always use often dirty close shower negate need people use assume decision turn water temperature hope people spend less time whilst applaud sentiment severely frustrating value member please reverse decision,anger,0.38916435837745667
1,2023-05-03,Tragic.The gym was ok until last week,tragic ok last week change replace machine new one cheap finish job previous one already broken service congrats machine even replace brand new one want use really unnecessary think must someone heat office make glorious decision real life probably never really understand people need instead change room men shower toilet tragic shape thats main place need serious work asap constantly leak urinal terrible smell change room thats experience time ongoing problem one care think day every company want gain new customer member opposite unnecessary change make leave also couple customer unhappy ignorance cheap change make nice place time ago remember well also member soho gum however colleague sign new place customer service listen people need congratulation fantastic idea shame really need,sadness,0.9154748916625977
1,2023-05-02,The gym is dangerously hot,dangerously hot full aircon state provided part membership true provide explanation warn compensation goer update receive email confirm air con work acknowledge part response message,fear,0.9219310283660889
1,2023-05-04,I would give 0 if I could….,would give could fully pay membership every month yet april extra £ take account without authorisation pay membership full via direct debit top membership get suspended…can make crap right oh none existent customer service bot get answer money back access gym…an utter joke spend money elsewhere,sadness,0.39038681983947754
1,2023-05-04,Avoid this poorly run gym,worst encounter booming music class far loud even earbyds leg press lat pull work staff member hold early morning class thursday th may think place instead u fee pay customer non existent wifi avoid,sadness,0.4249710738658905
1,2023-05-03,Fine if you have zero issues or…,fine zero issue question good luck get touch customer service take day reply probably generic email copy paste faq zero relevance question ask finally get touch human deal ask expire pass date need cancel convenient care email five time send dm social medium site recommend way contact deadline f***,anger,0.9304214119911194
